id;title;original title;date;date circa;creator;creator info;place;city;state;country;type;medium;color;height;width;collection;description;license;latitude;longitude;altitude;heading;tilt;fov;media
0071824cx066-12;Antigo prédio da Bolsa de Fundos Públicos (ou Bolsa de Valores), atual Centro Cultural do Banco do Brasil;;;1895/1905;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Rua Direita, atual Primeiro de Março;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;;PD;-22.900891;-43.176773;24.91;140.49;103.12;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx066-12.jpg
0071824cx066-08;Vista da Igreja de Nossa Senhora de Copacabana;Igrejinha de Copacabana;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Copacabana;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Tomada das proximidades da atual entrada do forte de Copacabana.;PD;-22.987385999999997;-43.188495;23.0;55.91;87.52;44.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx066-08.jpg
0071824cx065-12;Teatro Municipal;;;1909/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Avenida Central, atual Rio Branco; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Teatro inaugurado em 1909, como parte do conjunto arquitetônico das obras de reurbanização da Cidade do Rio de Janeiro, durante a prefeitura de Pereira Passos.;PD;-22.909709;-43.175696;12.89;-51.29;99.02;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-12.jpg
0071824cx065-11;Teatro Municipal;;;1909/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Avenida Central, atual Rio Branco; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Teatro inaugurado em 1909, como parte do conjunto arquitetônico das obras de reurbanização da Cidade do Rio de Janeiro, durante a prefeitura de Pereira Passos.;PD;-22.910004;-43.175746000000004;9.95;-31.1;95.54;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-11.jpg
0071824cx065-10;Palácio Monroe;;;1904/1910;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Cinelândia;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Palácio Monroe, inaugurado em 1904 com a exposiçao Universal de Saint Louis, foi demolido em 1975 na Cinelândia.;PD;-22.912654;-43.174338;8.12;-84.83;100.03;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-10.jpg
0071824cx065-09;Imprensa Nacional;;;1889/1899;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Rua Treze de Maio";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas.;PD;-22.906569;-43.178173;25.24;-172.23;86.06;45.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-09.jpg
0071824cx065-08;Enseada de Botafogo vista do alto do Corcovado, com o Morro do Pão de Açúcar ao fundo;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Corcovado;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.951697;-43.210244;757.62;87.88;86.15;51.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-08.jpg
0071824cx065-07;Bairro do Flamengo visto do Morro Nova Cintra;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Morro Nova Cintra;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Destaque para a Igreja Nossa Senhora da Glória, o Largo do Machado, parte do Morro da Viúva e para o Morro do Pão de Açúcar.;PD;-22.928832;-43.183658;132.52;116.49;86.1;44.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-07.jpg
0071824cx065-06;Palácio Monroe;;;1904/1910;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Cinelândia;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Palácio Monroe, inaugurado em 1904 com a exposição Universal de Saint Louis, foi demolido em 1975 na Cinelândia.;PD;-22.912654;-43.174338;8.96;-84.83;100.03;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-06.jpg
0071824cx065-05;Biblioteca Nacional;;;1910/1910;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Avenida Central, atual Rio Branco; Cinelândia";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.910619;-43.176097999999996;9.55;31.97;98.81;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-05.jpg
0071824cx065-03;Vista da Escola Nacional de Belas Artes, à esquerda o Teatro Municipal;;;1905/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Cinelândia; Centro";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Foto do cruzamento da Rua Evaristo da Veiga com a Avenida Rio Branco, vê-se parte do Theatro Municipal e o edifício construído para abrigar a Escola Nacional de Belas Artes.;PD;-22.909701000000002;-43.17628;10.2;18.39;100.59;58.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-03.jpg
0071824cx065-02;Teatro Municipal;;;1909/1915;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Cinelândia; Centro";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Teatro inaugurado em 1909, como parte do conjunto arquitetônico das obras de reurbanização da Cidade do Rio de Janeiro, durante a prefeitura de Pereira Passos.;PD;-22.909709;-43.175696;13.02;-51.29;99.02;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx065-02.jpg
0071824cx064-14;Ilha do Catalão;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A Ilha das Cobras fica no interior da Baía de Guanabara, na cidade do Rio de Janeiro. Pertence à Marinha desde a época em que se fazia o escoamento do ouro das Minas Gerais pelo Rio de Janeiro, por volta do século XVIII.;PD;-22.8427;-43.224249;4.46;1.91;93.69;40.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx064-14.jpg
0071824cx064-11;Pedra do Índio;;;1879/1889;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praia das Flechas;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;;;Coleção Gilberto Ferrez;"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.";PD;-22.909322;-43.124739;6.74;-135.08;93.01;35.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx064-11.jpg
0071824cx064-10;Pedra do Índio;;;1879/1889;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praia das Flechas;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.";PD;-22.909799;-43.125132;7.23;-133.27;97.49;29.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx064-10.jpg
0071824cx063-10;Ilha do Bom Jesus;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A Ilha do Bom Jesus da Coluna era uma ilha localizada no interior da baía de Guanabara, na cidade do Rio de Janeiro, no Brasil. Entre 1949 e 1952, a ilha foi integrada por meio de aterro a sete ilhas vizinhas, formando a atual Ilha do Fundão.;PD;-22.857042;-43.212793;0.43;158.26;96.32;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx063-10.jpg
0071824cx063-09;Ilha da Boa Viagem;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.908037;-43.129742;17.81;-160.59;91.94;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx063-09.jpg
0071824cx063-08;Ilha do Catalão;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A Ilha das Cobras fica no interior da Baía de Guanabara, na cidade do Rio de Janeiro. Pertence à Marinha desde a época em que se fazia o escoamento do ouro das Minas Gerais pelo Rio de Janeiro, por volta do século XVIII. Foram construídas, na ilha, sucessivamente, três fortificações: Fortaleza de Santa Margarida, Forte Agostinho e Fortaleza Pau da Bandeira. Em 1761, o complexo de fortificações recebeu o nome de Fortaleza de São José da Ilha das Cobras.;PD;-22.841253;-43.224757000000004;9.4;-128.79;87.57;40.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx063-08.jpg
0071824cx063-06;Ilha da Boa Viagem, Capela de Nossa Senhora da Boa Viagem;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.913492;-43.131396;7.17;17.11;93.9;60.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx063-06.jpg
0071824cx063-02;Ilha da Boa Viagem;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.908396;-43.130361;11.11;-134.29;90.87;40.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx063-02.jpg
0071824cx060-07;Monumento em homenagem a D. Pedro I, estátua equestre;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça do Rocio, atual Praça Tiradentes;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;A estátua equestre de D. Pedro I  foi inaugurada em 1862, com projeto de João Maximiano Mafra, executado pelo escultor francês Louis Rochet a mando do imperador Pedro II do Brasil.;PD;-22.90686;-43.182519;10.49;-104.13;100.03;35.4;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx060-07.jpg
0071824cx060-06;Largo do Paço, monumento em homenagem ao General Osório, estátua equestre;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça XV de Novembro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.902684;-43.173846999999995;18.03;-123.42;89.66;67.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx060-06.jpg
0071824cx060-05;Centro do Rio de Janeiro visto a partir da Ilha das Cobras;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Ilha das Cobras;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Destaque para o prédio da alfandega e para as cúpulas da Igreja da Candelária.;PD;-22.896368;-43.173925;42.21;-133.38;87.93;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx060-05.jpg
0071824cx060-04;Monumento em homenagem a D. Pedro I, estátua equestre;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça do Rócio, atual Praça Tiradentes;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;A estátua equestre de D. Pedro I  foi inaugurada em 1862, com projeto de João Maximiano Mafra, executado pelo escultor francês Louis Rochet a mando do imperador Pedro II do Brasil.;PD;-22.906824;-43.182463;9.77;-108.16;92.08;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx060-04.jpg
0071824cx060-01;Baía de Guanabara vista de Niterói;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.934067000000002;-43.125681;13.7;-57.21;91.02;60.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx060-01.jpg
0071824cx057-11;Ilha da Boa Viagem;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.908259;-43.129624;12.97;-112.17;93.87;40.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx057-11.jpg
0071824cx057-10;Ilha da Boa Viagem;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.90770400000001;-43.128456;18.19;-132.5;90.65;60.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx057-10.jpg
